mean,mean,sum,sum,count,count
2.753846153846154,2.881516587677725,179.0,608.0,65.0,211.0
3.577777777777778,3.494949494949495,161.0,346.0,45.0,99.0
4.5,4.333333333333333,9.0,13.0,2.0,3.0
,4.0,,4.0,,1.0
3.4,2.3333333333333335,17.0,35.0,5.0,15.0
4.5,3.3,9.0,33.0,2.0,10.0
3.95,3.9615384615384617,237.0,721.0,60.0,182.0
2.2363636363636363,2.0625,123.0,264.0,55.0,128.0
3.0526315789473686,3.388888888888889,58.0,183.0,19.0,54.0
3.6875,3.9047619047619047,59.0,164.0,16.0,42.0
4.160714285714286,4.056701030927835,699.0,2361.0,168.0,582.0
3.0,,3.0,,1.0,
2.0,2.6,4.0,13.0,2.0,5.0
3.0652173913043477,3.1904761904761907,141.0,1072.0,46.0,336.0
3.5603864734299515,3.6651162790697676,737.0,2364.0,207.0,645.0
3.66120218579235,3.7954545454545454,670.0,1670.0,183.0,440.0
3.4186046511627906,3.1893939393939394,294.0,842.0,86.0,264.0
3.5555555555555554,3.0869565217391304,64.0,142.0,18.0,46.0
3.2,3.2796610169491527,208.0,1161.0,65.0,354.0
2.984848484848485,3.0294117647058822,197.0,309.0,66.0,102.0
2.6944444444444446,2.3805309734513274,97.0,269.0,36.0,113.0
4.5,3.6,9.0,36.0,2.0,10.0
3.5517241379310347,3.6014669926650367,515.0,1473.0,145.0,409.0
2.5384615384615383,2.9281045751633985,66.0,448.0,26.0,153.0
3.9213483146067416,3.6811023622047245,349.0,935.0,89.0,254.0
3.125,2.8633093525179856,300.0,796.0,96.0,278.0
3.161290322580645,3.1633466135458166,294.0,794.0,93.0,251.0
3.2588235294117647,3.4825306893295562,554.0,3688.0,170.0,1059.0
2.3902439024390243,2.3805309734513274,98.0,1076.0,41.0,452.0
2.3157894736842106,1.901639344262295,44.0,348.0,19.0,183.0
3.8346153846153848,3.696296296296296,997.0,3992.0,260.0,1080.0
2.5384615384615383,2.8666666666666667,33.0,215.0,13.0,75.0
2.9473684210526314,3.1382636655948555,336.0,1952.0,114.0,622.0
2.0,3.2162162162162162,8.0,119.0,4.0,37.0
3.7115384615384617,3.995656894679696,772.0,3680.0,208.0,921.0
3.673015873015873,3.1601307189542482,1157.0,2901.0,315.0,918.0
2.7413793103448274,3.242894056847545,159.0,1255.0,58.0,387.0
2.3617021276595747,2.943502824858757,111.0,1042.0,47.0,354.0
2.5609756097560976,2.655688622754491,105.0,887.0,41.0,334.0
1.878787878787879,2.132780082987552,62.0,514.0,33.0,241.0
4.0777777777777775,4.072815533980583,734.0,2517.0,180.0,618.0
2.1666666666666665,2.3333333333333335,13.0,84.0,6.0,36.0
4.353211009174312,4.072463768115942,949.0,843.0,218.0,207.0
2.125,2.7916666666666665,17.0,67.0,8.0,24.0
3.8542274052478134,3.632734530938124,1322.0,3640.0,343.0,1002.0
3.25,3.3917525773195876,65.0,329.0,20.0,97.0
3.0425531914893615,3.158450704225352,143.0,897.0,47.0,284.0
3.9805194805194803,3.866336633663366,613.0,781.0,154.0,202.0
3.6,3.5616438356164384,36.0,260.0,10.0,73.0
3.1825726141078836,2.982490272373541,767.0,1533.0,241.0,514.0
3.219047619047619,3.573466476462197,338.0,2505.0,105.0,701.0
3.875,3.9411764705882355,31.0,67.0,8.0,17.0
4.187250996015936,3.841423948220065,1051.0,1187.0,251.0,309.0
2.888888888888889,3.230769230769231,26.0,84.0,9.0,26.0
3.772727272727273,3.931972789115646,166.0,578.0,44.0,147.0
3.9375,3.75,63.0,75.0,16.0,20.0
3.7463414634146344,3.8481262327416172,768.0,1951.0,205.0,507.0
4.037037037037037,3.9672131147540983,327.0,968.0,81.0,244.0
3.7777777777777777,3.5384615384615383,34.0,92.0,9.0,26.0
3.611111111111111,3.4444444444444446,130.0,310.0,36.0,90.0
1.0,3.3333333333333335,1.0,10.0,1.0,3.0
2.8,2.5555555555555554,28.0,23.0,10.0,9.0
4.0,3.230769230769231,4.0,42.0,1.0,13.0
,2.0,,2.0,,1.0
3.2666666666666666,3.680701754385965,196.0,1049.0,60.0,285.0
2.4166666666666665,2.590909090909091,29.0,57.0,12.0,22.0
3.7560975609756095,3.6052631578947367,154.0,274.0,41.0,76.0
3.5533980582524274,3.6327077747989276,366.0,1355.0,103.0,373.0
3.1041666666666665,2.6129032258064515,149.0,243.0,48.0,93.0
3.317073170731707,3.3550295857988166,272.0,1134.0,82.0,338.0
3.8260869565217392,3.9315068493150687,88.0,287.0,23.0,73.0
3.4857142857142858,3.438,244.0,1719.0,70.0,500.0
4.324626865671642,4.191542288557214,1159.0,3370.0,268.0,804.0
4.125,3.9846938775510203,99.0,781.0,24.0,196.0
,3.5,,7.0,,2.0
3.0,2.936,30.0,367.0,10.0,125.0
3.292418772563177,2.991957104557641,912.0,1116.0,277.0,373.0
2.9565217391304346,3.4831460674157304,68.0,620.0,23.0,178.0
,4.0,,4.0,,1.0
3.0987654320987654,3.211093990755008,251.0,2084.0,81.0,649.0
3.3846153846153846,3.381818181818182,132.0,744.0,39.0,220.0
3.6310679611650487,3.553435114503817,374.0,1862.0,103.0,524.0
3.757142857142857,3.8659574468085105,1052.0,3634.0,280.0,940.0
3.4878048780487805,3.4517045454545454,429.0,1215.0,123.0,352.0
3.0,2.4,30.0,48.0,10.0,20.0
3.611111111111111,3.621359223300971,130.0,373.0,36.0,103.0
3.125,3.8043478260869565,25.0,175.0,8.0,46.0
3.9444444444444446,3.788732394366197,71.0,269.0,18.0,71.0
4.139896373056994,3.7674418604651163,799.0,648.0,193.0,172.0
3.588235294117647,3.267716535433071,732.0,830.0,204.0,254.0
,4.0,,12.0,,3.0
3.642857142857143,3.7916666666666665,102.0,273.0,28.0,72.0
3.5,3.263157894736842,21.0,62.0,6.0,19.0
3.230769230769231,3.5,42.0,14.0,13.0,4.0
3.111111111111111,3.25,28.0,39.0,9.0,12.0
3.265625,3.1770114942528735,418.0,1382.0,128.0,435.0
5.0,3.5714285714285716,5.0,25.0,1.0,7.0
3.3333333333333335,3.0,10.0,36.0,3.0,12.0
2.9,3.391304347826087,29.0,78.0,10.0,23.0
4.375,4.639344262295082,35.0,283.0,8.0,61.0
3.0545454545454547,2.5416666666666665,168.0,427.0,55.0,168.0
3.3333333333333335,3.1327433628318584,630.0,1416.0,189.0,452.0
3.6,3.263157894736842,36.0,62.0,10.0,19.0
1.0,1.0,2.0,5.0,2.0,5.0
4.0,3.5,4.0,7.0,1.0,2.0
3.3157894736842106,3.0714285714285716,63.0,43.0,19.0,14.0
3.6666666666666665,3.125,11.0,25.0,3.0,8.0
2.3333333333333335,2.4488188976377954,14.0,311.0,6.0,127.0
4.0,2.2857142857142856,4.0,16.0,1.0,7.0
3.8059701492537314,3.672268907563025,255.0,437.0,67.0,119.0
4.114782608695652,4.398941289701636,2366.0,9141.0,575.0,2078.0
3.0,4.333333333333333,3.0,13.0,1.0,3.0
4.1294498381877025,3.9603305785123966,1276.0,2396.0,309.0,605.0
3.533333333333333,3.0454545454545454,53.0,67.0,15.0,22.0
2.76,2.32,69.0,116.0,25.0,50.0
2.8028169014084505,3.0743099787685777,398.0,1448.0,142.0,471.0
3.5497076023391814,3.7864583333333335,607.0,1454.0,171.0,384.0
4.56260162601626,4.49141503848431,2806.0,7586.0,615.0,1689.0
3.9,3.7948717948717947,39.0,148.0,10.0,39.0
,5.0,,5.0,,1.0
3.3333333333333335,2.8135593220338984,50.0,166.0,15.0,59.0
3.5,2.6875,7.0,43.0,2.0,16.0
,2.0,,2.0,,1.0
2.3636363636363638,2.543859649122807,26.0,145.0,11.0,57.0
3.5294117647058822,3.589442815249267,720.0,2448.0,204.0,682.0
3.076923076923077,2.9458689458689458,320.0,1034.0,104.0,351.0
2.803030303030303,2.7123595505617977,370.0,1207.0,132.0,445.0
2.4,2.911392405063291,48.0,460.0,20.0,158.0
2.75,2.5,22.0,130.0,8.0,52.0
3.5046728971962615,3.471882640586797,375.0,1420.0,107.0,409.0
4.0,3.8,4.0,57.0,1.0,15.0
,2.4,,12.0,,5.0
4.171428571428572,4.071428571428571,146.0,855.0,35.0,210.0
3.983240223463687,3.975970425138632,713.0,2151.0,179.0,541.0
,3.5,,7.0,,2.0
3.0,1.4,3.0,7.0,1.0,5.0
3.5,2.6666666666666665,14.0,56.0,4.0,21.0
2.5,3.8,10.0,57.0,4.0,15.0
2.0,3.25,2.0,13.0,1.0,4.0
3.911242603550296,3.6272189349112427,661.0,613.0,169.0,169.0
3.783132530120482,3.870629370629371,314.0,1107.0,83.0,286.0
3.8947368421052633,3.8225806451612905,444.0,711.0,114.0,186.0
4.014634146341463,4.055762081784387,823.0,1091.0,205.0,269.0
3.5,3.2,7.0,16.0,2.0,5.0
3.1470588235294117,3.0106382978723403,214.0,283.0,68.0,94.0
4.233333333333333,3.819277108433735,1778.0,1585.0,420.0,415.0
2.5,2.8222222222222224,25.0,127.0,10.0,45.0
4.0,2.0,4.0,4.0,1.0,2.0
3.104761904761905,3.028169014084507,326.0,860.0,105.0,284.0
3.9893617021276597,3.9800498753117206,375.0,1596.0,94.0,401.0
3.2972972972972974,3.0,122.0,150.0,37.0,50.0
3.45,2.8904109589041096,69.0,211.0,20.0,73.0
4.0,4.138285714285714,1048.0,3621.0,262.0,875.0
3.526315789473684,3.9310344827586206,67.0,228.0,19.0,58.0
4.5,3.6666666666666665,9.0,11.0,2.0,3.0
4.083333333333333,4.283687943262412,98.0,604.0,24.0,141.0
4.481132075471698,4.576628352490421,475.0,2389.0,106.0,522.0
3.4019607843137254,3.4384615384615387,347.0,894.0,102.0,260.0
3.0,2.2,9.0,11.0,3.0,5.0
4.0,4.296137339055794,264.0,1001.0,66.0,233.0
3.276595744680851,3.0390625,154.0,389.0,47.0,128.0
3.6228571428571428,3.6098191214470283,634.0,1397.0,175.0,387.0
2.888888888888889,2.4918032786885247,52.0,304.0,18.0,122.0
2.3333333333333335,2.8125,7.0,45.0,3.0,16.0
4.352112676056338,4.234567901234568,309.0,686.0,71.0,162.0
2.5454545454545454,2.7569060773480665,56.0,499.0,22.0,181.0
3.93859649122807,3.7674418604651163,449.0,648.0,114.0,172.0
,1.0,,1.0,,1.0
3.0,3.4,30.0,51.0,10.0,15.0
3.242424242424242,3.4444444444444446,107.0,651.0,33.0,189.0
3.25974025974026,3.238372093023256,251.0,1114.0,77.0,344.0
1.75,2.72,7.0,68.0,4.0,25.0
2.6,2.7435897435897436,13.0,107.0,5.0,39.0
3.0689655172413794,2.9404761904761907,89.0,247.0,29.0,84.0
3.4473684210526314,3.1440677966101696,131.0,371.0,38.0,118.0
3.3333333333333335,2.875,30.0,253.0,9.0,88.0
4.181704260651629,4.099936346276257,3337.0,6441.0,798.0,1571.0
4.30379746835443,4.052083333333333,340.0,389.0,79.0,96.0
4.087248322147651,4.174129353233831,609.0,839.0,149.0,201.0
3.8904109589041096,3.895,284.0,779.0,73.0,200.0
3.147727272727273,3.281081081081081,277.0,607.0,88.0,185.0
3.7142857142857144,3.8674698795180724,208.0,963.0,56.0,249.0
3.6341463414634148,3.660287081339713,596.0,2295.0,164.0,627.0
1.8,1.608695652173913,18.0,37.0,10.0,23.0
3.875,3.586206896551724,62.0,208.0,16.0,58.0
2.3333333333333335,3.2222222222222223,7.0,29.0,3.0,9.0
4.539074960127592,4.560625,2846.0,7297.0,627.0,1600.0
3.1497005988023954,2.983539094650206,526.0,725.0,167.0,243.0
3.519230769230769,3.3607594936708862,183.0,531.0,52.0,158.0
2.6666666666666665,3.0,88.0,153.0,33.0,51.0
2.8131868131868134,3.084507042253521,256.0,438.0,91.0,142.0
2.0588235294117645,1.8773584905660377,105.0,199.0,51.0,106.0
2.764705882352941,2.977272727272727,47.0,131.0,17.0,44.0
3.4705882352941178,3.2,59.0,64.0,17.0,20.0
3.845771144278607,3.7838616714697406,773.0,1313.0,201.0,347.0
4.02092050209205,4.128537735849057,961.0,3501.0,239.0,848.0
2.0,3.0,2.0,27.0,1.0,9.0
3.5,3.5833333333333335,63.0,43.0,18.0,12.0
4.102803738317757,3.9696969696969697,439.0,393.0,107.0,99.0
2.0,2.0,2.0,10.0,1.0,5.0
3.9615384615384617,3.766816143497758,309.0,840.0,78.0,223.0
2.0,4.0,2.0,4.0,1.0,1.0
3.95,3.813953488372093,79.0,164.0,20.0,43.0
1.709090909090909,2.1666666666666665,94.0,351.0,55.0,162.0
3.6288659793814433,3.5169082125603865,352.0,728.0,97.0,207.0
2.9661016949152543,3.1529051987767582,175.0,1031.0,59.0,327.0
4.2719546742209635,4.381944444444445,3016.0,8203.0,706.0,1872.0
1.0,,1.0,,1.0,
2.857142857142857,3.230769230769231,20.0,42.0,7.0,13.0
3.661290322580645,3.585714285714286,227.0,502.0,62.0,140.0
,2.25,,9.0,,4.0
3.0,2.3125,15.0,37.0,5.0,16.0
3.6623376623376624,3.774957698815567,564.0,2231.0,154.0,591.0
3.0,3.225,45.0,129.0,15.0,40.0
3.090909090909091,2.5625,34.0,41.0,11.0,16.0
2.5,2.8767123287671232,105.0,210.0,42.0,73.0
2.8666666666666667,3.340659340659341,43.0,304.0,15.0,91.0
4.333333333333333,4.251101321585903,1287.0,1930.0,297.0,454.0
3.1666666666666665,3.5454545454545454,19.0,39.0,6.0,11.0
3.234042553191489,3.072674418604651,304.0,1057.0,94.0,344.0
3.6054421768707483,3.4184397163120566,530.0,964.0,147.0,282.0
3.018181818181818,3.098684210526316,166.0,471.0,55.0,152.0
3.3842794759825328,3.054919908466819,775.0,1335.0,229.0,437.0
2.7419354838709675,2.45,170.0,343.0,62.0,140.0
2.895424836601307,2.9182389937106916,443.0,928.0,153.0,318.0
3.807017543859649,3.8308457711442787,434.0,770.0,114.0,201.0
4.0,3.0,4.0,3.0,1.0,1.0
,2.1666666666666665,,13.0,,6.0
2.5,3.4761904761904763,20.0,219.0,8.0,63.0
3.9238095238095236,3.6227897838899805,824.0,1844.0,210.0,509.0
1.0,2.6470588235294117,2.0,45.0,2.0,17.0
4.477409638554217,4.379944289693594,2973.0,7862.0,664.0,1795.0
5.0,4.0,5.0,4.0,1.0,1.0
3.0533333333333332,2.6211453744493394,229.0,595.0,75.0,227.0
4.0,3.0714285714285716,44.0,43.0,11.0,14.0
3.0,,3.0,,1.0,
,1.5,,12.0,,8.0
1.0,1.2,2.0,6.0,2.0,5.0
3.0,4.0,3.0,4.0,1.0,1.0
2.857142857142857,2.5652173913043477,20.0,59.0,7.0,23.0
4.034722222222222,3.966666666666667,581.0,2380.0,144.0,600.0
3.561224489795918,3.5471014492753623,349.0,979.0,98.0,276.0
3.9375,3.573667711598746,756.0,1140.0,192.0,319.0
3.949333333333333,3.644844517184943,1481.0,2227.0,375.0,611.0
,1.0,,1.0,,1.0
2.2857142857142856,2.4130434782608696,48.0,222.0,21.0,92.0
3.501818181818182,3.52212389380531,963.0,2786.0,275.0,791.0
3.823809523809524,3.763779527559055,803.0,956.0,210.0,254.0
4.245033112582782,4.195428571428572,1282.0,3671.0,302.0,875.0
4.0,3.0526315789473686,16.0,58.0,4.0,19.0
3.7777777777777777,3.4166666666666665,68.0,41.0,18.0,12.0
2.0256410256410255,2.276923076923077,79.0,296.0,39.0,130.0
1.0,2.1904761904761907,5.0,46.0,5.0,21.0
1.0,2.0,4.0,22.0,4.0,11.0
1.0,2.1363636363636362,5.0,47.0,5.0,22.0
3.5875,3.197860962566845,287.0,598.0,80.0,187.0
,2.0,,2.0,,1.0
2.611940298507463,2.855218855218855,175.0,848.0,67.0,297.0
3.396039603960396,3.361940298507463,343.0,901.0,101.0,268.0
3.3333333333333335,5.0,10.0,5.0,3.0,1.0
,5.0,,10.0,,2.0
2.0,2.6923076923076925,14.0,35.0,7.0,13.0
2.9,3.5,29.0,56.0,10.0,16.0
3.411111111111111,3.2114285714285713,307.0,562.0,90.0,175.0
3.7719298245614037,3.75,215.0,585.0,57.0,156.0
3.9280575539568345,3.7381974248927037,546.0,871.0,139.0,233.0
4.0,,4.0,,1.0,
2.919191919191919,2.702020202020202,289.0,1070.0,99.0,396.0
3.675392670157068,3.738888888888889,702.0,3365.0,191.0,900.0
2.4545454545454546,2.1235955056179776,81.0,189.0,33.0,89.0
3.4820143884892087,3.3745173745173744,484.0,874.0,139.0,259.0
3.8764940239043826,3.830078125,973.0,1961.0,251.0,512.0
,2.5,,5.0,,2.0
3.0,3.3333333333333335,6.0,10.0,2.0,3.0
4.2,2.6666666666666665,21.0,8.0,5.0,3.0
3.4095744680851063,3.374493927125506,641.0,1667.0,188.0,494.0
3.2797202797202796,3.1981981981981984,469.0,710.0,143.0,222.0
4.25,4.4,17.0,22.0,4.0,5.0
3.0,,3.0,,1.0,
2.0,2.473684210526316,2.0,47.0,1.0,19.0
3.0,3.5284552845528454,60.0,434.0,20.0,123.0
3.7142857142857144,2.9285714285714284,26.0,41.0,7.0,14.0
2.9047619047619047,2.933085501858736,61.0,789.0,21.0,269.0
3.6666666666666665,3.7567567567567566,121.0,139.0,33.0,37.0
3.7241379310344827,3.740740740740741,108.0,505.0,29.0,135.0
1.8,2.1458333333333335,18.0,206.0,10.0,96.0
4.329411764705882,4.212669683257919,368.0,931.0,85.0,221.0
3.5728155339805827,3.606299212598425,368.0,458.0,103.0,127.0
4.462745098039216,4.2287694974003465,1138.0,2440.0,255.0,577.0
4.0,3.8461538461538463,28.0,50.0,7.0,13.0
3.2666666666666666,3.099099099099099,98.0,344.0,30.0,111.0
3.618181818181818,3.4430379746835444,199.0,544.0,55.0,158.0
3.0,3.2,9.0,32.0,3.0,10.0
,1.5,,3.0,,2.0
2.967741935483871,2.676056338028169,276.0,190.0,93.0,71.0
3.7661290322580645,3.4472049689440993,467.0,555.0,124.0,161.0
,2.0,,2.0,,1.0
3.482269503546099,3.046666666666667,491.0,457.0,141.0,150.0
3.0754716981132075,2.5359477124183005,163.0,388.0,53.0,153.0
3.0,2.7142857142857144,21.0,95.0,7.0,35.0
3.3157894736842106,3.087719298245614,63.0,176.0,19.0,57.0
3.3333333333333335,3.3207547169811322,40.0,176.0,12.0,53.0
3.2857142857142856,3.857142857142857,23.0,27.0,7.0,7.0
5.0,,5.0,,1.0,
3.6470588235294117,3.581699346405229,248.0,548.0,68.0,153.0
4.0,4.0,4.0,4.0,1.0,1.0
4.091603053435114,3.9061032863849765,536.0,832.0,131.0,213.0
1.4,2.235294117647059,7.0,38.0,5.0,17.0
1.0,1.9565217391304348,5.0,45.0,5.0,23.0
3.1794871794871793,3.369565217391304,124.0,155.0,39.0,46.0
2.466666666666667,2.391891891891892,111.0,354.0,45.0,148.0
4.233676975945017,3.7834179357021998,1232.0,2236.0,291.0,591.0
2.3333333333333335,2.875,7.0,23.0,3.0,8.0
3.75,3.64,15.0,91.0,4.0,25.0
3.8878504672897196,3.445086705202312,416.0,596.0,107.0,173.0
3.4224806201550386,3.8466864490603365,883.0,3889.0,258.0,1011.0
3.403225806451613,3.5388888888888888,211.0,1274.0,62.0,360.0
3.457943925233645,3.361185983827493,370.0,1247.0,107.0,371.0
2.849557522123894,2.562222222222222,322.0,1153.0,113.0,450.0
3.2574850299401197,3.289617486338798,544.0,2408.0,167.0,732.0
4.023076923076923,3.909090909090909,523.0,1419.0,130.0,363.0
3.5434782608695654,3.4108527131782944,163.0,440.0,46.0,129.0
3.742857142857143,4.073033707865169,262.0,1450.0,70.0,356.0
2.3333333333333335,2.660287081339713,133.0,1112.0,57.0,418.0
2.7142857142857144,2.647482014388489,38.0,368.0,14.0,139.0
,3.875,,31.0,,8.0
2.661764705882353,2.8464730290456433,181.0,1372.0,68.0,482.0
2.2083333333333335,2.028735632183908,53.0,353.0,24.0,174.0
2.8870967741935485,2.8974358974358974,179.0,226.0,62.0,78.0
3.6363636363636362,3.5422365245374094,1480.0,4403.0,407.0,1243.0
1.9066666666666667,1.8630136986301369,143.0,544.0,75.0,292.0
4.1891891891891895,3.757575757575758,310.0,496.0,74.0,132.0
2.5652173913043477,2.683741648106904,236.0,1205.0,92.0,449.0
2.0,1.8195488721804511,114.0,242.0,57.0,133.0
4.0,1.0,8.0,2.0,2.0,2.0
4.066666666666666,4.035714285714286,61.0,113.0,15.0,28.0
4.0,3.125,4.0,25.0,1.0,8.0
3.3684210526315788,3.5,256.0,280.0,76.0,80.0
3.509915014164306,3.3962962962962964,1239.0,2751.0,353.0,810.0
3.142857142857143,2.7142857142857144,22.0,57.0,7.0,21.0
3.9166666666666665,3.6333333333333333,188.0,218.0,48.0,60.0
1.0,1.0,1.0,2.0,1.0,2.0
3.0,2.6,3.0,13.0,1.0,5.0
3.125,2.4725274725274726,50.0,225.0,16.0,91.0
3.5652173913043477,3.61244019138756,246.0,1510.0,69.0,418.0
3.7142857142857144,3.375,26.0,27.0,7.0,8.0
3.25,3.03125,416.0,679.0,128.0,224.0
2.0,2.5,2.0,10.0,1.0,4.0
3.7142857142857144,3.526315789473684,26.0,67.0,7.0,19.0
4.104477611940299,4.253822629969419,275.0,1391.0,67.0,327.0
1.0,3.59375,1.0,115.0,1.0,32.0
4.0,3.5869565217391304,24.0,165.0,6.0,46.0
3.89,3.709251101321586,389.0,842.0,100.0,227.0
4.146341463414634,4.080209895052474,1870.0,5443.0,451.0,1334.0
3.1142857142857143,3.0,109.0,99.0,35.0,33.0
3.5945945945945947,3.185185185185185,133.0,172.0,37.0,54.0
2.0,2.230769230769231,22.0,116.0,11.0,52.0
3.5,3.1,14.0,31.0,4.0,10.0
2.75,2.9545454545454546,22.0,65.0,8.0,22.0
3.5034965034965033,3.326530612244898,501.0,2608.0,143.0,784.0
3.7405405405405405,3.6397449521785337,692.0,3425.0,185.0,941.0
2.9895833333333335,2.7040618955512574,287.0,1398.0,96.0,517.0
3.523489932885906,3.3896713615023475,525.0,2888.0,149.0,852.0
3.849056603773585,3.6821493624772312,816.0,4043.0,212.0,1098.0
3.5502958579881656,3.341047503045067,600.0,2743.0,169.0,821.0
3.5483870967741935,3.3118594436310396,440.0,2262.0,124.0,683.0
3.254385964912281,3.116519174041298,371.0,2113.0,114.0,678.0
3.7477064220183487,3.9040650406504067,817.0,4802.0,218.0,1230.0
3.328326180257511,3.4310538116591927,1551.0,6121.0,466.0,1784.0
4.302936630602782,4.495307167235495,2784.0,10537.0,647.0,2344.0
4.106481481481482,4.344577284372331,2661.0,10175.0,648.0,2342.0
3.865237366003063,4.069058295964125,2524.0,9074.0,653.0,2230.0
3.0,3.3541666666666665,75.0,322.0,25.0,96.0
3.602272727272727,3.4691489361702126,634.0,3261.0,176.0,940.0
3.6205128205128205,3.4149253731343285,706.0,2288.0,195.0,670.0
3.4285714285714284,2.8,24.0,28.0,7.0,10.0
2.6,2.7777777777777777,13.0,25.0,5.0,9.0
2.802721088435374,3.1811023622047245,412.0,3232.0,147.0,1016.0
1.9230769230769231,2.4827586206896552,25.0,144.0,13.0,58.0
3.0,2.3,9.0,23.0,3.0,10.0
2.888888888888889,3.032258064516129,26.0,94.0,9.0,31.0
3.375,3.381818181818182,162.0,186.0,48.0,55.0
3.4074074074074074,3.051282051282051,92.0,119.0,27.0,39.0
4.0,3.2,20.0,32.0,5.0,10.0
3.4642857142857144,3.354609929078014,194.0,473.0,56.0,141.0
2.0,1.6,14.0,96.0,7.0,60.0
3.901734104046243,3.3659574468085105,675.0,791.0,173.0,235.0
3.3289473684210527,3.299107142857143,253.0,739.0,76.0,224.0
3.3661971830985915,2.92,239.0,219.0,71.0,75.0
3.0,3.6666666666666665,3.0,11.0,1.0,3.0
3.142857142857143,3.3333333333333335,22.0,20.0,7.0,6.0
3.094736842105263,2.8425925925925926,294.0,921.0,95.0,324.0
3.8181818181818183,3.0625,42.0,49.0,11.0,16.0
3.0,3.4166666666666665,18.0,82.0,6.0,24.0
4.208661417322834,4.355974842767296,1069.0,3463.0,254.0,795.0
3.644230769230769,3.6214099216710185,379.0,1387.0,104.0,383.0
3.6666666666666665,3.8823529411764706,11.0,66.0,3.0,17.0
4.333333333333333,4.2032967032967035,247.0,765.0,57.0,182.0
1.794871794871795,1.7785714285714285,70.0,249.0,39.0,140.0
4.0,3.611111111111111,12.0,65.0,3.0,18.0
2.881188118811881,2.782122905027933,291.0,498.0,101.0,179.0
3.6,3.5,18.0,7.0,5.0,2.0
4.051470588235294,4.0580204778157,551.0,1189.0,136.0,293.0
3.125,3.321904761904762,250.0,1744.0,80.0,525.0
2.0,1.8181818181818181,8.0,20.0,4.0,11.0
4.04,3.808080808080808,101.0,377.0,25.0,99.0
2.0,2.6666666666666665,2.0,16.0,1.0,6.0
4.0,4.0,4.0,4.0,1.0,1.0
4.4148148148148145,4.262247838616715,596.0,1479.0,135.0,347.0
3.6666666666666665,3.810810810810811,88.0,141.0,24.0,37.0
2.25,1.824742268041237,18.0,177.0,8.0,97.0
4.254777070063694,4.211656441717792,668.0,1373.0,157.0,326.0
4.1743421052631575,3.7688172043010755,1269.0,1402.0,304.0,372.0
3.3333333333333335,3.0,10.0,3.0,3.0,1.0
2.923076923076923,2.6120689655172415,38.0,303.0,13.0,116.0
3.6171875,3.8856209150326797,463.0,2378.0,128.0,612.0
2.15,2.19327731092437,129.0,522.0,60.0,238.0
3.3,3.070588235294118,594.0,1044.0,180.0,340.0
2.5416666666666665,2.409090909090909,61.0,212.0,24.0,88.0
1.6363636363636365,2.090909090909091,18.0,92.0,11.0,44.0
3.04,3.210526315789474,76.0,183.0,25.0,57.0
4.5,3.5,9.0,14.0,2.0,4.0
2.263157894736842,2.7049180327868854,43.0,330.0,19.0,122.0
1.0,1.8,1.0,9.0,1.0,5.0
2.1,2.717391304347826,21.0,250.0,10.0,92.0
,1.5,,3.0,,2.0
3.764705882352941,3.8676470588235294,128.0,263.0,34.0,68.0
2.4285714285714284,3.3846153846153846,17.0,44.0,7.0,13.0
3.2142857142857144,3.507936507936508,45.0,221.0,14.0,63.0
3.525,3.38728323699422,141.0,586.0,40.0,173.0
4.065217391304348,4.104347826086957,187.0,472.0,46.0,115.0
4.333333333333333,3.888888888888889,26.0,105.0,6.0,27.0
2.9390243902439024,3.1054313099041533,241.0,972.0,82.0,313.0
,2.5,,5.0,,2.0
4.572649572649572,4.4645892351274785,535.0,1576.0,117.0,353.0
,2.5,,5.0,,2.0
3.0,3.25,6.0,13.0,2.0,4.0
3.657142857142857,3.673076923076923,128.0,191.0,35.0,52.0
2.1636363636363636,1.8203389830508474,119.0,537.0,55.0,295.0
3.3333333333333335,3.5349794238683128,100.0,859.0,30.0,243.0
2.2439024390243905,1.9574468085106382,92.0,276.0,41.0,141.0
3.604761904761905,3.522727272727273,757.0,3565.0,210.0,1012.0
3.1343283582089554,3.169943820224719,420.0,2257.0,134.0,712.0
2.5875,2.2900232018561484,207.0,987.0,80.0,431.0
2.2162162162162162,1.847457627118644,82.0,545.0,37.0,295.0
1.8421052631578947,2.1901408450704225,35.0,311.0,19.0,142.0
2.6333333333333333,2.372549019607843,158.0,363.0,60.0,153.0
,2.0,,2.0,,1.0
,2.05,,41.0,,20.0
3.272727272727273,3.2916666666666665,36.0,79.0,11.0,24.0
2.8181818181818183,2.8849557522123894,31.0,326.0,11.0,113.0
4.32258064516129,3.8285714285714287,268.0,402.0,62.0,105.0
3.888888888888889,3.217391304347826,35.0,74.0,9.0,23.0
2.5294117647058822,2.5355648535564854,86.0,606.0,34.0,239.0
3.0,2.8,72.0,84.0,24.0,30.0
4.076923076923077,4.03030303030303,477.0,1064.0,117.0,264.0
,3.0,,6.0,,2.0
3.6463414634146343,3.7233009708737863,299.0,767.0,82.0,206.0
3.4444444444444446,3.857142857142857,93.0,270.0,27.0,70.0
3.3636363636363638,2.6666666666666665,37.0,8.0,11.0,3.0
3.738095238095238,3.7065868263473054,157.0,619.0,42.0,167.0
3.6140350877192984,3.15625,206.0,404.0,57.0,128.0
3.7386363636363638,4.0,658.0,2440.0,176.0,610.0
